service_id,vendor_id,business_name,category,service_name,description,price,minimum_notice_days,details
"c37bb7fc-66eb-4d28-bc9e-4e8e412e1fdd","90148fd2-1a41-4f31-a057-e2066fa5ccbe","Blossom Event Florist","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","4400000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"fa5a3099-1e27-44b1-90f5-f91b92942cf2","c1219c57-20f3-4f57-92cd-8184ab081925","Cempaka Wangi Florist","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","250000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"7c895933-2015-4188-b958-406fa801d47a","c1219c57-20f3-4f57-92cd-8184ab081925","Cempaka Wangi Florist","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","250000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"d10a2aa8-a678-4f41-b0f1-8a1fab0c60c1","c1219c57-20f3-4f57-92cd-8184ab081925","Cempaka Wangi Florist","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","700000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"3852aad3-2f28-484d-a7e7-2e3b79bd7d89","c1219c57-20f3-4f57-92cd-8184ab081925","Cempaka Wangi Florist","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","900000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"965d93fe-cd18-40d4-9a66-993946e90978","c1219c57-20f3-4f57-92cd-8184ab081925","Cempaka Wangi Florist","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","2000000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"3ca3aa2c-a965-49f0-84b8-ffc2b6f3e290","c75b1144-ffae-4e43-a335-f588b8368479","Dahlia Prima Florist","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","300000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"02098075-a6b1-4acd-a6b5-e5f6f6e98517","c75b1144-ffae-4e43-a335-f588b8368479","Dahlia Prima Florist","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","350000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"05aeab79-7e77-4eaa-b928-18dccb6c59f4","c75b1144-ffae-4e43-a335-f588b8368479","Dahlia Prima Florist","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","900000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"ee216d77-fe75-45b5-b74e-256b0b7e6d5f","c75b1144-ffae-4e43-a335-f588b8368479","Dahlia Prima Florist","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","1100000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"bd379a29-dcaf-4586-b24e-b32d057ee581","c75b1144-ffae-4e43-a335-f588b8368479","Dahlia Prima Florist","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","2400000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"26a63ba1-e32c-41e3-9af6-9a0097b08a2d","82972ddf-66ad-4514-bf08-cf5dab6d9ea8","Eterna Floral Design","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","450000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"3528ca4c-b262-4fe8-baa0-55b851718b87","82972ddf-66ad-4514-bf08-cf5dab6d9ea8","Eterna Floral Design","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","550000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"938c1b2a-3ee2-41f4-959b-ac91a60e80fc","82972ddf-66ad-4514-bf08-cf5dab6d9ea8","Eterna Floral Design","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","1450000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"106bd74d-6762-4e59-9f8b-9d320f0f7048","82972ddf-66ad-4514-bf08-cf5dab6d9ea8","Eterna Floral Design","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","1800000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"e82b0322-4763-40c2-9d68-dbcb983c01b0","82972ddf-66ad-4514-bf08-cf5dab6d9ea8","Eterna Floral Design","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","3950000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"aa15605a-6ad5-4ebe-b96f-6d8ea297c14e","78e45e96-d8e8-40d1-b26a-3d53f08cd22a","Frangipani Studio","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","250000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"b53cf2a6-50e9-423c-b361-cfbb284ccfa7","78e45e96-d8e8-40d1-b26a-3d53f08cd22a","Frangipani Studio","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","300000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"96047d57-3a28-4b13-b106-57d41c976e58","78e45e96-d8e8-40d1-b26a-3d53f08cd22a","Frangipani Studio","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","800000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"c3f97b95-7b5c-4cca-9db0-3d493af29796","78e45e96-d8e8-40d1-b26a-3d53f08cd22a","Frangipani Studio","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","1000000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"066b0303-c929-4900-b0a8-00e3a52cdd29","78e45e96-d8e8-40d1-b26a-3d53f08cd22a","Frangipani Studio","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","2200000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"7240b38b-79a4-4a08-baf4-0bf977bdc3b7","1f99fadf-1ad0-4689-84c1-95677f9d063a","Gardenia Florist","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","650000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"b5cbde79-e37a-4b2c-922d-a587f34c113b","1f99fadf-1ad0-4689-84c1-95677f9d063a","Gardenia Florist","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","750000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"7e5fc599-d5a4-4f44-9703-a9bcd66bbca2","1f99fadf-1ad0-4689-84c1-95677f9d063a","Gardenia Florist","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","2000000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"bee765b9-37ab-4305-a00e-b7fedf566d76","1f99fadf-1ad0-4689-84c1-95677f9d063a","Gardenia Florist","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","2500000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"853f81f9-8deb-4969-ad98-91a0ac9dfa4a","1f99fadf-1ad0-4689-84c1-95677f9d063a","Gardenia Florist","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","5500000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"8b1ab8aa-3d03-45c3-a1a2-9ecd547f2ce5","fff7671b-0d9f-461e-94e9-12aef61cd878","Hijau Segar Florist","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","150000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"08d0ef1c-f6e2-4e59-ba48-170950f913e0","fff7671b-0d9f-461e-94e9-12aef61cd878","Hijau Segar Florist","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","200000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"50e3d86d-b462-4faf-9f53-ce1e203aa762","fff7671b-0d9f-461e-94e9-12aef61cd878","Hijau Segar Florist","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","500000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"582fd03a-ac89-48e0-a32c-43a97b84505d","fff7671b-0d9f-461e-94e9-12aef61cd878","Hijau Segar Florist","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","600000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"25aa2db7-bc98-4a35-a769-ee422c2a57f1","fff7671b-0d9f-461e-94e9-12aef61cd878","Hijau Segar Florist","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","1300000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"69c359c4-b63c-48e3-9c95-b704f2cad100","42a7fe6b-d847-4fc9-84d4-5fe34940b882","Iris Floral Boutique","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","350000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"a8adbff4-e8f6-4d75-8272-95b2f8c1131d","42a7fe6b-d847-4fc9-84d4-5fe34940b882","Iris Floral Boutique","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","400000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"13dfe866-33b7-4b9e-908c-6d50b9d6f190","42a7fe6b-d847-4fc9-84d4-5fe34940b882","Iris Floral Boutique","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","1100000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"42891865-0e41-4373-9363-a4afd96f04c8","42a7fe6b-d847-4fc9-84d4-5fe34940b882","Iris Floral Boutique","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","1400000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"08cf635e-a12a-43ce-9b1f-35d9c02c9f85","42a7fe6b-d847-4fc9-84d4-5fe34940b882","Iris Floral Boutique","florist","Dekorasi Meja Pelaminan","Rangkaian bunga untuk area pelaminan dan meja tamu, dipasang dan dibongkar oleh tim kami di hari acara.","3100000.00","21","{""warna"":""Mengikuti tema dekorasi"",""ukuran"":""Area pelaminan sampai 8 meter"",""fasilitas"":""Survei lokasi, gambar rancangan, pemasangan, penjagaan selama acara, dan pembongkaran."",""bisa_custom"":""Ya, dengan survei lokasi lebih dulu"",""jenis_bunga"":""Bunga segar impor dan lokal, dikombinasi"",""jenis_produk"":""Dekorasi bunga acara"",""estimasi_pengerjaan"":""Pemasangan H-1 atau pagi hari-H""}"
"2fd45c6f-2c01-499c-a641-d4d183ba8e06","59eb31c6-26d0-4604-9855-d07c20683825","Jasmine Bloom Studio","florist","Buket Hadiah Wisuda","Buket ukuran sedang untuk hadiah wisuda atau ulang tahun, bisa dikirim langsung ke penerima dengan kartu ucapan.","250000.00","1","{""warna"":""Cerah atau pastel"",""ukuran"":""Diameter 20-25 cm"",""fasilitas"":""Kartu ucapan tulis tangan dan pengiriman ke alamat penerima di area Jabodetabek."",""bisa_custom"":""Ya, bisa dicampur buket snack"",""jenis_bunga"":""Mawar, matahari, baby breath"",""jenis_produk"":""Buket hadiah"",""estimasi_pengerjaan"":""Bisa hari yang sama""}"
"966480af-0232-4626-ac05-b8712985ecb5","59eb31c6-26d0-4604-9855-d07c20683825","Jasmine Bloom Studio","florist","Hand Bouquet Bridesmaid","Buket kecil seragam untuk bridesmaid, dirangkai senada dengan buket pengantin tapi dengan ukuran yang lebih ringkas.","300000.00","5","{""warna"":""Senada dengan gaun bridesmaid"",""ukuran"":""Diameter 15-20 cm"",""fasilitas"":""Pengiriman bersamaan dengan buket pengantin."",""bisa_custom"":""Ya, jumlah menyesuaikan"",""jenis_bunga"":""Mawar mini, baby breath, daun hias"",""jenis_produk"":""Buket bridesmaid"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
"3a305dd9-4580-4737-b468-6e714805bc39","59eb31c6-26d0-4604-9855-d07c20683825","Jasmine Bloom Studio","florist","Standing Flower Ucapan","Papan bunga ucapan selamat untuk pernikahan, pembukaan usaha, atau belasungkawa, lengkap dengan kartu ucapan.","800000.00","2","{""warna"":""Menyesuaikan jenis acara"",""ukuran"":""Tinggi 150-200 cm"",""fasilitas"":""Pengantaran dan pemasangan di lokasi, serta pengambilan kembali rangka setelah acara."",""bisa_custom"":""Ya, teks ucapan bebas"",""jenis_bunga"":""Krisan, anggrek, mawar"",""jenis_produk"":""Standing flower / papan bunga"",""estimasi_pengerjaan"":""1 hari""}"
"963a1721-45fc-46b9-84fc-e545f0855084","59eb31c6-26d0-4604-9855-d07c20683825","Jasmine Bloom Studio","florist","Buket Pengantin","Buket tangan pengantin yang dirangkai sesuai warna gaun dan tema acara, dikerjakan sehari sebelum acara agar bunganya segar.","1000000.00","7","{""warna"":""Putih, nude, pastel, sesuai permintaan"",""ukuran"":""Diameter 25-35 cm"",""fasilitas"":""Konsultasi konsep, foto contoh rangkaian sebelum dikerjakan, dan pengiriman ke lokasi acara."",""bisa_custom"":""Ya, termasuk pilihan pita dan gagang"",""jenis_bunga"":""Mawar, peony, baby breath, eucalyptus"",""jenis_produk"":""Buket tangan pengantin"",""estimasi_pengerjaan"":""1-2 hari sebelum acara""}"
